1014085444173824643,0
1042955953540898189,0
1047549847068378250,0
1057626174041625153,0
1060447311262884178,0
1069585246013853550,0
1083630395479484614,0
1101209904163174323,0
1103600322326461936,0
1103942406197591597,0
1126083409309914862,0
1126120604280503903,0
1132985285382258800,0
1135724369031869252,0
1138315847383340130,0
1163342247357027190,0
1171601689033741537,0
1176382792892387691,0
1176382998216259935,0
1176386142787099979,0
1176471987587444758,0
1177147672903391158,0
1177150522007157806,0
1177208550303080717,0
1179149799085900366,0
1179687813055721554,0
1196335323520842794,0
1218268476920482799,0
1225493243949971631,0
1228394684098545081,0
1242313029933837094,0
1243243931269164754,0
1252908318381472662,0
1254804470355869973,0
1255620076559961034,0
1255877133291057480,0
1256298037897612990,0
1257388945638975766,0
1258436968686773422,0
1267633900113807507,0
1270421567406091635,0
1273503223232418518,0
1273523151219510806,0
1274977208938061526,0
1275132445564048484,0
1275962903501667590,0
1276507173941808108,0
1276531080918331619,0
1283158762037686515,0
1283289021244088476,0
1285842062660440923,0
1290320135489979838,0
1295326463921991029,0
1295326805203119919,0
1295328871166166698,0
1295347720592201486,0
1296876133456976152,0
582970830207176749,0
606807599544668584,0
636666558093216421,0
652818156621604173,0
666100944884326130,0
698172628507167503,0
702399157820106358,0
745872850956645167,0
797073942747665572,0
828659839221531387,0
842164713063079822,0
847487224172301036,0
847487383619662125,0
847738186997478898,0
847738299627407530,0
847738673573473435,0
847813940256537748,0
848743287191740067,0
848743418252096913,0
848805619321268978,0
877085911785326834,0
900125408007368989,0
933115105419055464,0
937953255008110863,0
948801846657231002,0
957961886791064009,0
984755656155094291,0
991014592129866409,0
appdynamic,0
avalara1,0
avalarab,0
bookmyshowb,0
qualtric,0
1016788506144560871,1
1039397330672754274,1
1089917439402126528,1
1130758562853176413,1
1252950936675237867,1
1284188706643362282,1
623616376353446003,1
788721247252100042,1
852855509835417424,1
890590999011052877,1
946619596816842555,1
974294836795817453,1
1097555282781703417,2
1097555609347906652,2
1236064514731328590,2
1256011423115235598,2
1262397686026260769,2
1286251010757219955,2
964447928169933541,2
1000074122666332779,3
1123202802170312338,3
1233538690679337801,3
1247582727257339026,3
1247887615924372636,3
1273645301222352015,3
578115322464692426,3
629507170564756802,3
644895940148403704,3
606786330229378423,4
606807873465789366,4
803266155262727501,4
893048469433677942,4
966751681565252786,4
1250795020617091782,5
1254792697639223867,5
1073615526556225595,6
1191432925998940887,6
1192424419078646320,6
610730375189137708,6
614023977326010998,6
728479061350969998,6
1002111339991216514,7
1092317901679048745,7
1217793796983916729,7
1242192242489557921,7
1074679207191787484,8
1097963065831411849,8
1236975599969142100,8
968269488182700991,8
987205780462666764,8
1054751406186906957,9
1107721551246792217,9
1109068891922633672,9
1217894404533227018,9
1248228214947040564,9
1252651441772213007,9
1265299850813995152,9
1270097622866930188,9
1285294716675513798,9
723028009944874635,9
897538833646854450,9
