1049660472931464005,0
1069585246013853550,0
1098241431594288320,0
1108482841840013609,0
1155899472626490957,0
1161317747000578318,0
1169355625264844412,0
1181622982309613384,0
1184552167129580643,0
1187418849124612342,0
1192229132660655351,0
1192952468484690705,0
1196335323520842794,0
1202011213349055028,0
1210216712420315915,0
1244754171684287518,0
1271095116391701878,0
1284374037951510454,0
1285272784396517047,0
1290758004168510855,0
1296357009855429161,0
1301170765320648011,0
1306129525000569080,0
1306307471346605050,0
1326849917098076022,0
1329477009438537697,0
1336799100390290959,0
1346188543788566098,0
1346845873127394888,0
1348926796225682550,0
1350180072158391109,0
1356711990965052703,0
623354294564625957,0
628915953043851927,0
631064829827952578,0
707175749333303880,0
781231185280405064,0
848807239161095598,0
908085649644275943,0
940633739062501001,0
973726115949350389,0
988494762087743032,0
l,0
1009868699948932467,1
1016816385214643788,1
1060603449605238788,1
1131610413284219584,1
892066493340800623,1
938836775530731132,1
948582808103189373,1
1067887995762228869,2
1181850332276583228,2
1262850709430495178,2
1284188706643362282,2
1313757320298815410,2
784478845007589046,2
899991757515751109,2
972097501296921661,2
1182356429858113586,3
1199127019948521961,3
1246053207725532865,3
1249850259050438095,3
1021674220708625050,4
1198050379679142472,4
1204959773484262903,4
1296875445780210114,4
1321065824087299501,4
1321187597600716182,4
1333883754979049050,4
1337177980751308046,4
885904543751104465,4
1272933729848623878,5
799797289352928856,5
1049709982929012214,6
1069837219503783086,6
1086013159486409932,6
1100465801953921006,6
1179162736405571750,6
1201556427663894235,6
1201972583821300004,6
1235672865871829751,6
1236892268310595982,6
1247218024774905008,6
603230645817339328,6
1256011423115235598,7
1052999484040473696,8
1064673825921539283,8
1145874199427594457,8
1166185542996243431,8
1189651328697678945,8
1196921420052727088,8
1223016015980821915,8
1230986363161457511,8
1246127670006341622,8
1250271096079728374,8
1312787703390304671,8
1312795676430493693,8
1351455936630180165,8
1358811723789621519,8
1007329689957472447,9
1021847892472691308,9
1073685804118046459,9
1083688007220561475,9
1092319589499832806,9
1103731123897345749,9
1258822853298527064,9
1281388629044745158,9
1283448960630102522,9
1356498823297354595,9
1356499577827354951,9
1361940181659561486,9
626370348523505428,9
1040269805056209728,10
1096203538399108490,10
1102279033396928841,10
1338586371565004652,10
1351120356254341160,10
1351625175522658832,10
831085691902888827,10
1158817681622871530,11
1195482202665030773,11
1222559288698570961,11
1032268606449835404,12
1141785983301651042,12
1179649260927653562,12
1272153249428457843,12
1296321676686323268,12
1298458905187814547,12
943978029944394533,12
1308415113795190949,13
754929931519304619,13
1064960900387303629,14
1172378702430643470,14
1233504934918983445,14
1331533313976022140,15
1044355192199881903,16
1144657811023085593,16
1308379623981954164,16
1346667851405423561,16
1359965605431473810,16
1090913871479237914,17
1092866059647434998,17
1107570651435929660,17
1158780273170188532,17
1166060296588969166,17
1191533436977038276,17
1196475054300979573,17
1204490831822654925,17
1209005282553100488,17
1305656518061524548,17
1313245765651372412,17
1335823939211135406,17
1348609808791083434,17
1087783574895923086,18
1113476570986474895,18
1169568754755460746,18
1207550491760170707,18
1329483280380477478,18
1060295943529520346,19
1162465272759239074,19
1227028242387938376,19
1230181114700572330,19
1105983771480387622,20
1116408813992031903,20
1278365058069170165,20
1330138109031716770,20
1007298893730339899,21
1337288812558124618,21
1169356936367274738,22
1075084093157154923,23
1081278647064746628,23
1163562491006150895,23
1191672226367102067,23
1356207153320663714,23
777848927270376230,23
1006930032512617200,24
1176508515881011001,24
1336076250895102802,24
1134292844729194003,25
1106578073146628867,26
1125607576425210598,26
1126171590081821752,26
963727224121577501,26
1055603134899976868,27
1074774001151040635,27
1296172017429209315,27
902987491313943665,27
1092476413116504002,28
1200330670975256486,28
1346244969842961051,28
1293280135517778159,29
1300936614135566392,30
1336905714054612354,30
1171115021700721542,31
1283060368177197211,31
1324782256221971348,31
1351966786120726919,32
902299207801199700,32
1239969334514566931,33
1294336742356992067,33
1179970693210336364,34
1228006508506869517,34
1244740183911646531,34
1354326835614020974,34
1195040899220884116,35
1146196661144133473,36
1154857308880868004,36
1204658210976737214,36
1294124973641677870,36
1295736230243401205,36
1340082698393329381,36
1030223258586919616,37
1290338293476341476,37
1309161213295937046,37
1067490468530810996,38
1131570930967195673,38
1247205449487331231,38
1303845021250084777,39
1305968338895636060,42
1314369599743912179,42
1358833674770822237,43
983968931433287004,43
1358923206341078712,44
1139143063655142929,45
1352344316623199871,46
1080408627334311069,47
1252619015837772867,47
1322045148670843648,47
629426991500425406,49
1226791607967614252,52
1356643315630430872,52
930276229118776318,54
1122930704874204735,55
1336219952793583637,57
1113139380810475419,58
844157469061323384,58
1217067834309611721,59
1288894887531972883,59
724840630123333625,59
1062478179135061610,61
950295730032403056,62
983487148828830731,62
1277699035103609026,64
578474281750014123,65
722322623903493703,68
930216121957703026,68
1128902185852572788,69
1194780506904927892,69
623333396133458694,70
925394382761219467,72
1263749009105721031,73
1334961971998789556,73
833788513440187205,73
1018679241764103704,74
1301568348711995605,77
1101231177825060556,79
1227149208002488906,79
1283140645632231520,82
1027167959849305264,83
1234407672324476274,85
1249737504162688503,85
1356136765622046536,86
1239810818926187957,87
681549453280875523,87
856829690976736986,87
1233156058704300888,90
1343969173106131918,90
829633238893413637,92
1012832203287413827,96
1341501439685412130,96
1201564484475970382,99
925333868066092163,99
1202122489332551478,101
756540442304836059,101
1227899329638466001,106
1213194435841084582,107
1011712192127143308,114
1301568745239693317,115
1189105300690698196,131
955574264114282089,132
1235759981029057500,137
953882682383130128,138
1316559530161745928,142
925334087349672982,142
1118572126829859631,144
1206451278635173609,160
1031555321999801666,161
913528544778556376,167
925100707361219215,172
923972941412925732,180
1098250966326688110,186
1218126285309732925,191
953884254294973041,200
578635434992733227,203
986109706427671301,204
1139280840116037542,214
595262217653905281,217
1242317183345481801,220
933132794636430316,223
982269434112020591,245
771275758660083111,248
1123675839004894479,256
1072432900990232515,262
1042824061819983738,271
1090678543024404452,297
996772554291504165,312
1158638238264268256,352
846401144074319763,353
1244845850204549785,356
684287667569569461,378
854676859961837179,424
855018240030309224,501
1184224858456145459,542
981218094649436202,557
1198892450342672587,562
1171660839115457032,593
732631110150704364,640
861831349754592260,645
1091361856467767397,800
982395065871482741,986
974301929821550967,1072
995083332956850337,1502
926034724140996140,1622
1237160126365162405,1920
1083076919230439142,1934
841330137455076749,2315
1234336964665493907,2585
pathshala,7913
